date, pm10, o3, no2, so2, co
2017/3/15, 51, , 10, 27, 
2017/3/16, 50, , 13, 30, 
2017/3/17, 36, , 9, 15, 
2017/3/18, 37, , 8, 12, 
2017/3/19, 7, , 6, 26, 
2017/3/20, 14, , 14, 18, 
2017/3/21, 25, , 6, 24, 
2017/3/22, 23, , 5, 18, 
2017/3/23, 20, , 6, 18, 
2017/3/24, 23, , 7, 14, 
2017/3/25, 22, , 8, 11, 
2017/3/26, 18, , 6, 19, 
2017/3/27, 12, , 15, 28, 
2017/3/28, 26, , 11, 31, 
2017/3/29, 43, , 14, 26, 
2017/3/30, 39, , 12, 28, 
2017/3/31, 30, , 14, 24, 
2016/10/1, 45, 16, 12, 11, 
2016/10/2, 17, 15, 11, 12, 
2016/10/3, 11, 9, 13, 20, 
2016/10/4, 18, 14, 9, 17, 
2016/10/5, 18, 4, 11, 16, 
2016/10/6, 13, 2, 9, 15, 
2016/10/7, 14, 4, 8, 18, 
2016/10/8, 13, 20, 11, 12, 
2016/10/9, 15, 9, 14, 11, 
2016/10/10, 14, 9, 11, 15, 
2016/10/11, 15, 8, 8, 27, 
2016/10/12, 19, 8, 6, 16, 
2016/10/13, 18, 11, 7, 19, 
2016/10/14, 16, 11, 15, 24, 
2016/10/15, 16, 16, 15, 16, 
2016/10/16, 19, 2, 8, 23, 
2016/10/17, 26, 6, 8, 27, 
2016/10/18, 26, 9, 9, 29, 
2016/10/19, 13, 12, 10, 27, 
2016/10/20, 13, 8, 11, 29, 
2016/10/21, 14, 14, 14, 22, 
2016/10/22, 14, 6, 17, 16, 
2016/10/23, 17, 4, 6, 31, 
2016/10/24, 15, 5, 9, 25, 
2016/10/25, 23, 4, 11, 22, 
2016/10/26, 23, 6, 9, 25, 
2016/10/27, 26, 6, 11, 21, 
2016/10/28, 29, 4, 9, 20, 
2016/10/29, 31, 13, 12, 16, 
2016/10/30, 21, 11, 9, 23, 
2016/10/31, 13, 3, 12, 15, 
2016/11/1, 24, 9, 7, 25, 
2016/11/2, 26, 8, 7, 29, 
2016/11/3, 17, 5, 9, 24, 
2016/11/4, 19, 5, 13, 25, 
2016/11/5, 17, 10, 12, 16, 
2016/11/6, 15, 8, 7, 24, 
2016/11/7, 9, 7, 14, 30, 
2016/11/8, 16, 12, 7, 17, 
2016/11/9, 18, 20, 5, 26, 
2016/11/10, 9, 16, 6, 26, 
2016/11/11, 9, 5, 8, 18, 
2016/11/12, 20, 11, 16, 12, 
2016/11/13, 27, 13, 7, 23, 
2016/11/14, 19, 16, 4, 19, 
2016/11/15, 24, 16, 12, 20, 
2016/11/16, 29, 5, 9, 27, 
2016/11/17, 25, 14, 9, 26, 
2016/11/18, 22, 12, 12, 20, 
2016/11/19, 31, 10, 12, 20, 
2016/11/20, 10, 2, 12, 29, 
2016/11/21, 17, 2, 12, 32, 
2016/11/22, 28, , 10, 27, 
2016/11/23, 40, 3, 6, 15, 
2016/11/24, 31, 10, 6, 16, 
2016/11/25, 22, 6, 14, 12, 
2016/11/26, 22, 15, 10, 13, 
2016/11/27, 19, 13, 5, 20, 
2016/11/28, 12, 12, 6, 21, 
2016/11/29, 13, 2, 10, 26, 
2016/11/30, 27, 6, 9, 31, 
2016/12/1, 32, 7, 14, 28, 
2016/12/2, 35, , 8, 19, 
2016/12/3, 29, , 7, 12, 
2016/12/4, 22, , 7, 21, 
2016/12/5, 21, , 12, 35, 
2016/12/6, 33, , 8, 22, 
2016/12/7, 33, , 10, 34, 
2016/12/8, 36, , 14, 35, 
2016/12/9, 47, , 12, 30, 
2016/12/10, 47, , 12, 19, 
2016/12/11, 31, , 6, 28, 
2016/12/12, 39, , 8, 29, 
2016/12/13, 53, , 11, 29, 
2016/12/14, 34, , 8, 22, 
2016/12/15, 33, , 5, 16, 
2016/12/16, 23, , 9, 19, 
2016/12/17, 23, , 8, 16, 
2016/12/18, 28, , 11, 13, 
2016/12/19, 22, , 10, 13, 
2016/12/20, 20, , 9, 18, 
2016/12/21, 25, , 9, 21, 
2016/12/22, 23, , 11, 22, 
2016/12/23, 27, , 9, 13, 
2016/12/24, 18, , 10, 11, 
2016/12/25, 10, , 7, 15, 
2016/12/26, 10, , 5, 24, 
2016/12/27, 13, , 7, 24, 
2016/12/28, 19, , 11, 19, 
2016/12/29, 22, , 10, 23, 
2016/12/30, 24, , 9, 20, 
2016/12/31, 35, , 13, 26, 
2017/1/1, 247, , 12, 19, 
2016/7/1, 13, 20, 17, 19, 
2016/7/2, 14, 24, 13, 12, 
2016/7/3, 12, 25, 6, 23, 
2016/7/4, 11, 28, 10, 23, 
2016/7/5, 17, 27, 6, 19, 
2016/7/6, 16, 35, 8, 32, 
2016/7/7, 15, 36, 12, 28, 
2016/7/8, 20, 29, 16, 20, 
2016/7/9, 20, 35, 17, 15, 
2016/7/10, 19, 33, 12, 26, 
2016/7/11, 16, 24, 5, 26, 
2016/7/12, 19, 19, 9, 29, 
2016/7/13, 14, 18, 10, 25, 
2016/7/14, 12, 17, 8, 23, 
2016/7/15, 15, 28, 14, 19, 
2016/7/16, 18, 20, 15, 17, 
2016/7/17, 17, 23, 17, 21, 
2016/7/18, 19, 36, 21, 18, 
2016/7/19, 24, 36, 11, 27, 
2016/7/20, 21, 25, 9, 27, 
2016/7/21, 21, 33, 13, 23, 
2016/7/22, 27, 31, 8, 19, 
2016/7/23, 18, 38, 11, 12, 
2016/7/24, 14, 27, 10, 26, 
2016/7/25, 16, 24, 10, 24, 
2016/7/26, 24, 27, 12, 24, 
2016/7/27, 20, 26, 12, 23, 
2016/7/28, 18, 19, 8, 21, 
2016/7/29, 19, 27, 13, 20, 
2016/7/30, 18, 26, 10, 13, 
2016/7/31, 17, 26, 8, 25, 
2016/8/1, 15, 22, 6, 22, 
2016/8/2, 19, 21, 8, 23, 
2016/8/3, 20, 30, 7, 19, 
2016/8/4, 21, 21, 8, 20, 
2016/8/5, 19, 22, 9, 16, 
2016/8/6, 12, 36, 9, 12, 
2016/8/7, 14, 32, 7, 22, 
2016/8/8, 14, 19, 6, 20, 
2016/8/9, 21, 16, 8, 21, 
2016/8/10, 15, 23, 9, 20, 
2016/8/11, 15, 12, 8, 18, 
2016/8/12, 15, 22, 8, 12, 
2016/8/13, 14, 37, 8, 10, 
2016/8/14, 13, 39, 18, 8, 
2016/8/15, 18, 33, 15, 19, 
2016/8/16, 22, 34, 7, 18, 
2016/8/17, 24, 25, 11, 26, 
2016/8/18, 25, 28, 8, 15, 
2016/8/19, 17, 30, 9, 17, 
2016/8/20, 15, 21, 7, 12, 
2016/8/21, 12, 25, 12, 20, 
2016/8/22, 13, 27, 6, 17, 
2016/8/23, 16, 27, 9, 13, 
2016/8/24, 19, 34, 8, 14, 
2016/8/25, 19, 44, 11, 21, 
2016/8/26, 24, 42, 17, 14, 
2016/8/27, 29, 42, 16, 14, 
2016/8/28, 24, 25, 9, 20, 
2016/8/29, 19, 28, 8, 16, 
2016/8/30, 19, 27, 9, 16, 
2016/8/31, 17, 24, 13, 20, 
2016/9/1, 22, 40, 10, 26, 
2016/9/2, 22, 32, 9, 20, 
2016/9/3, 23, 31, 10, 11, 
2016/9/4, 20, 21, 5, 16, 
2016/9/5, 13, 21, 8, 18, 
2016/9/6, 16, 23, 6, 17, 
2016/9/7, 15, 27, 12, 29, 
2016/9/8, 23, 35, 18, 32, 
2016/9/9, 22, 39, 21, 24, 
2016/9/10, 32, 42, 13, 17, 
2016/9/11, 26, 19, 12, 24, 
2016/9/12, 25, 27, 9, 23, 
2016/9/13, 39, 25, 11, 28, 
2016/9/14, 41, 25, 10, 30, 
2016/9/15, 37, 22, 11, 31, 
2016/9/16, 31, 18, 10, 23, 
2016/9/17, 26, 14, 11, 18, 
2016/9/18, 20, 8, 13, 21, 
2016/9/19, 13, 12, 9, 25, 
2016/9/20, 22, 14, 13, 26, 
2016/9/21, 26, 19, 13, 26, 
2016/9/22, 23, 16, 16, 24, 
2016/9/23, 23, 25, 13, 22, 
2016/9/24, 36, 23, 17, 12, 
2016/9/25, 23, 20, 16, 24, 
2016/9/26, 22, 14, 21, 20, 
2016/9/27, 36, 16, 14, 21, 
2016/9/28, 39, 20, 14, 21, 
2016/9/29, 26, 18, 18, 30, 
2016/9/30, 43, 21, 16, 27, 
2016/4/1, 26, 12, 9, 16, 
2016/4/2, 28, 23, 14, 16, 
2016/4/3, 23, 19, 11, 32, 
2016/4/4, 25, 15, 10, 36, 
2016/4/5, 40, 22, 9, 27, 
2016/4/6, 24, 12, 7, 35, 
2016/4/7, 12, 16, 8, 33, 
2016/4/8, 17, 17, 9, 20, 
2016/4/9, 21, 26, 14, 14, 
2016/4/10, 25, 19, 5, 24, 
2016/4/11, 21, 22, 12, 25, 
2016/4/12, 27, 22, 9, 26, 
2016/4/13, 14, 18, 16, 29, 
2016/4/14, 11, 12, 10, 32, 
2016/4/15, 12, 18, 20, 25, 
2016/4/16, 15, 16, 17, 18, 
2016/4/17, 11, 21, 7, 27, 
2016/4/18, 12, 21, 12, 22, 
2016/4/19, 16, 24, 22, 29, 
2016/4/20, 21, 24, 9, 25, 
2016/4/21, 23, 29, 26, 34, 
2016/4/22, 28, 21, 15, 22, 
2016/4/23, 27, 24, 16, 16, 
2016/4/24, 16, 18, 7, 21, 
2016/4/25, 10, 28, 4, 27, 
2016/4/26, 9, 21, 13, 27, 
2016/4/27, 10, 22, 9, 26, 
2016/4/28, 11, 30, 13, 22, 
2016/4/29, 16, 33, 20, 24, 
2016/4/30, 16, 20, 17, 15, 
2016/5/1, 18, 18, 6, 27, 
2016/5/2, 22, 24, 5, 26, 
2016/5/3, 26, 25, 9, 26, 
2016/5/4, 15, 30, 14, 11, 
2016/5/5, 14, 31, 6, 24, 
2016/5/6, 15, 39, 20, 17, 
2016/5/7, 17, 44, 16, 10, 
2016/5/8, 15, 35, 5, 30, 
2016/5/9, 14, 27, 7, 29, 
2016/5/10, 19, 24, 13, 23, 
2016/5/11, 23, 17, 10, 28, 
2016/5/12, 21, 18, 14, 32, 
2016/5/13, 12, 27, 18, 25, 
2016/5/14, 17, 28, 17, 11, 
2016/5/15, 16, 24, 13, 18, 
2016/5/16, 10, 23, 6, 28, 
2016/5/17, 11, 31, 10, 24, 
2016/5/18, 15, 24, 10, 31, 
2016/5/19, 14, 24, 8, 20, 
2016/5/20, 10, 33, 18, 17, 
2016/5/21, 11, 38, 12, 16, 
2016/5/22, 13, 31, 5, 24, 
2016/5/23, 13, 18, 3, 28, 
2016/5/24, 9, 15, 8, 24, 
2016/5/25, 16, 35, 13, 13, 
2016/5/26, 17, 30, 15, 28, 
2016/5/27, 11, 31, 17, 19, 
2016/5/28, 17, 30, 21, 15, 
2016/5/29, 19, 27, 6, 21, 
2016/5/30, 11, 13, 9, 31, 
2016/5/31, 8, 16, 7, 28, 
2016/6/1, 12, 10, 7, 27, 
2016/6/2, 13, 20, 10, 21, 
2016/6/3, 15, 21, 14, 23, 
2016/6/4, 12, 24, 21, 17, 
2016/6/5, 10, 30, 17, 29, 
2016/6/6, 13, 32, 16, 26, 
2016/6/7, 19, 26, 14, 29, 
2016/6/8, 20, 24, 14, 31, 
2016/6/9, 17, 37, 9, 27, 
2016/6/10, 18, , , , 
2016/6/12, 6, 19, 13, 17, 
2016/6/13, 8, 17, 5, 18, 
2016/6/14, 10, 20, 5, 18, 
2016/6/16, 11, 20, 11, 18, 
2016/6/17, 9, 22, 14, 18, 
2016/6/18, 9, 21, 12, 16, 
2016/6/19, 10, 23, 7, 22, 
2016/6/20, 10, 16, 7, 23, 
2016/6/21, 12, 27, 6, 26, 
2016/6/22, 14, 32, 11, 26, 
2016/6/23, 18, 43, 15, 26, 
2016/6/24, 23, 35, 13, 19, 
2016/6/25, 22, 19, 9, 13, 
2016/6/26, 16, 23, 5, 22, 
2016/6/27, 11, 29, 8, 23, 
2016/6/28, 11, 22, 12, 24, 
2016/6/29, 13, 23, 13, 27, 
2016/6/30, 15, 27, 8, 23, 
2016/1/4, 26, 11, 13, 29, 
2016/1/5, 10, 14, 12, 19, 
2016/1/6, 13, 13, 7, 23, 
2016/1/7, 11, 19, 10, 27, 
2016/1/8, 12, 3, 15, 22, 
2016/1/9, 17, 14, 12, 21, 
2016/1/10, 12, 23, 8, 24, 
2016/1/11, 8, 26, 8, 26, 
2016/1/13, 8, 18, 11, 29, 
2016/1/14, 15, 19, 9, 22, 
2016/1/15, 15, 12, 13, 24, 
2016/1/16, 18, 20, 11, 16, 
2016/1/17, 15, 17, 12, 16, 
2016/1/18, 15, 5, 22, 13, 
2016/1/19, 25, 7, 16, 27, 
2016/1/20, 34, 7, 15, 27, 
2016/1/21, 42, 2, 17, 24, 
2016/1/22, 43, 8, 13, 29, 
2016/1/23, 38, 8, 16, 27, 
2016/1/24, 22, 6, 14, 35, 
2016/1/25, 36, 5, 14, 29, 
2016/1/26, 40, 6, 16, 22, 
2016/1/27, 44, 10, 8, 36, 
2016/1/28, 41, 7, 18, 32, 
2016/1/29, 33, 15, 11, 23, 
2016/1/30, 22, 20, 14, 22, 
2016/1/31, 13, 18, 6, 25, 
2016/2/1, 9, 18, 6, 25, 
2016/2/2, 17, 22, 6, 33, 
2016/2/3, 14, 16, 9, 28, 
2016/2/4, 12, 14, 8, 35, 
2016/2/5, 13, 9, 12, 22, 
2016/2/6, 16, 17, 18, 23, 
2016/2/7, 13, 22, 4, 24, 
2016/2/8, 10, 24, 5, 30, 
2016/2/9, 11, 26, 10, 28, 
2016/2/10, 11, 25, 7, 32, 
2016/2/11, 12, 14, 12, 26, 
2016/2/12, 18, 13, 15, 20, 
2016/2/13, 17, 21, 19, 22, 
2016/2/14, 10, 13, 6, 28, 
2016/2/15, 13, 8, 9, 21, 
2016/2/16, 23, 15, 5, 24, 
2016/2/17, 17, 10, 14, 23, 
2016/2/18, 20, 10, 16, 29, 
2016/2/19, 24, 20, 8, 19, 
2016/2/20, 16, 22, 10, 14, 
2016/2/21, 7, 19, 9, 27, 
2016/2/22, 16, 21, 6, 26, 
2016/2/23, 40, 16, 10, 32, 
2016/2/24, 18, 15, 10, 34, 
2016/2/25, 17, 18, 10, 27, 
2016/2/26, 20, 11, 11, 20, 
2016/2/27, 23, 11, 12, 15, 
2016/2/28, 28, 10, 5, 24, 
2016/2/29, 28, 11, 14, 31, 
2016/3/1, 21, 18, 11, 26, 
2016/3/2, 21, 20, 10, 28, 
2016/3/3, 9, 19, 9, 20, 
2016/3/4, 15, 13, 11, 24, 
2016/3/5, 17, 22, 23, 16, 
2016/3/6, 15, 19, 6, 24, 
2016/3/7, 15, 14, 11, 28, 
2016/3/8, 23, 14, 13, 23, 
2016/3/9, 31, 10, 12, 31, 
2016/3/10, 41, 17, 9, 26, 
2016/3/11, 46, 14, 17, 18, 
2016/3/12, 35, 16, 11, 11, 
2016/3/13, 23, 24, 5, 19, 
2016/3/14, 18, 9, 9, 33, 
2016/3/15, 33, 19, 5, 21, 
2016/3/16, 24, 16, 11, 29, 
2016/3/17, 21, 19, 22, 31, 
2016/3/18, 34, 16, 15, 23, 
2016/3/19, 41, 16, 11, 16, 
2016/3/20, 46, 16, 6, 25, 
2016/3/21, 28, 16, 8, 24, 
2016/3/22, 25, 14, 8, 31, 
2016/3/23, 28, 15, 10, 32, 
2016/3/24, 23, 20, 15, 14, 
2016/3/25, 31, 21, 12, 23, 
2016/3/26, 14, 22, 6, 19, 
2016/3/27, 14, 27, 9, 15, 
2016/3/28, 8, 21, 12, 27, 
2016/3/29, 10, 17, 6, 29, 
2016/3/30, 15, 21, 10, 30, 
2016/3/31, 17, 11, 13, 22, 
2015/10/1, 17, 11, 19, 28, 
2015/10/2, 20, 13, 19, 28, 
2015/10/3, 28, 16, 15, 23, 
2015/10/4, 31, 11, 12, 24, 
2015/10/5, 16, 11, 9, 27, 
2015/10/6, 17, 9, 8, 33, 
2015/10/7, 15, 9, 11, 25, 
2015/10/8, 17, 11, 12, 25, 
2015/10/9, 21, 5, 18, 20, 
2015/10/10, 27, 11, 8, 12, 
2015/10/11, 26, 10, 7, 21, 
2015/10/12, 26, 1, 7, 19, 
2015/10/13, 32, 9, 16, 12, 
2015/10/14, 30, 3, 8, 25, 
2015/10/15, 20, 5, 8, 23, 
2015/10/16, 19, 5, 11, 19, 
2015/10/17, 16, 4, 18, 16, 
2015/10/18, 22, 5, 7, 27, 
2015/10/19, 22, 6, 8, 28, 
2015/10/20, 23, 4, 12, 26, 
2015/10/21, 29, 9, 11, 27, 
2015/10/22, 27, 8, 9, 28, 
2015/10/23, 24, 3, 12, 16, 
2015/10/24, 17, 9, 18, 17, 
2015/10/25, 17, 2, 11, 29, 
2015/10/26, 27, 2, 13, 13, 
2015/10/27, 33, 3, 16, 12, 
2015/10/28, 29, 1, 13, 21, 
2015/10/29, 30, 2, 10, 19, 
2015/10/30, 30, 3, 10, 18, 
2015/10/31, 33, 1, 11, 21, 
2015/11/1, 33, , 9, 26, 
2015/11/2, 31, , 9, 33, 
2015/11/3, 36, 5, 12, 34, 
2015/11/4, 35, 6, 11, 36, 
2015/11/5, 27, 6, 12, 34, 
2015/11/6, 28, 7, 14, 28, 
2015/11/7, 19, 9, 13, 23, 
2015/11/8, 20, 8, 6, 25, 
2015/11/9, 18, 15, 8, 35, 
2015/11/10, 18, 8, 17, 38, 
2015/11/11, 18, 8, 11, 28, 
2015/11/12, 28, 8, 9, 31, 
2015/11/13, 24, 16, 7, 23, 
2015/11/14, 17, 19, 10, 13, 
2015/11/15, 15, 13, 5, 34, 
2015/11/16, 31, 9, 16, 16, 
2015/11/17, 31, 18, 8, 26, 
2015/11/18, 15, 20, 9, 20, 
2015/11/19, 11, 19, 9, 21, 
2015/11/20, 10, 12, 14, 22, 
2015/11/21, 9, 12, 15, 13, 
2015/11/22, 9, 15, 14, 27, 
2015/11/23, 11, 8, 15, 18, 
2015/11/24, 18, 11, 9, 32, 
2015/11/25, 14, 4, 12, 27, 
2015/11/26, 18, 1, 19, 18, 
2015/11/27, 24, 9, 17, 25, 
2015/11/28, 25, 24, 11, 14, 
2015/11/29, 10, 28, 6, 24, 
2015/11/30, 6, 26, 5, 28, 
2015/12/1, 8, 14, 7, 29, 
2015/12/2, 10, 11, 8, 26, 
2015/12/3, 16, 5, 10, 30, 
2015/12/4, 19, 8, 10, 26, 
2015/12/5, 19, 9, 13, 20, 
2015/12/6, 15, 7, 12, 30, 
2015/12/7, 16, 1, 11, 31, 
2015/12/8, 25, 2, 9, 29, 
2015/12/9, 25, 4, 11, 29, 
2015/12/10, 17, 6, 13, 31, 
2015/12/11, 19, 18, 10, 34, 
2015/12/12, 20, 13, 10, 22, 
2015/12/13, 20, 3, 13, 30, 
2015/12/14, 23, 4, 12, 35, 
2015/12/15, 25, 3, 14, 22, 
2015/12/16, 27, 11, 11, 32, 
2015/12/17, 16, 1, 14, 25, 
2015/12/18, 17, , 11, 22, 
2015/12/19, 28, , 10, 23, 
2015/12/20, 32, 6, 11, 29, 
2015/12/21, 27, 16, 10, 33, 
2015/12/22, 16, 9, 22, 25, 
2015/12/23, 19, 9, 12, 27, 
2015/12/24, 20, 15, 16, 21, 
2015/12/25, 15, 11, 10, 25, 
2015/12/26, 14, 6, 12, 28, 
2015/12/27, 18, 1, 13, 34, 
2015/12/28, 22, , 13, 30, 
2015/12/29, 27, 3, 12, 19, 
2015/12/30, 41, , , , 
2016/1/1, 82, 5, 19, 1, 
2016/1/2, 32, 5, 19, 7, 
2016/1/3, 18, 12, 11, 26, 
2015/7/1, 29, 35, 19, 31, 
2015/7/2, 31, 31, 28, 35, 
2015/7/3, 34, 46, 16, 25, 
2015/7/4, 33, 41, 14, 17, 
2015/7/5, 36, 31, 16, 33, 
2015/7/6, 33, 30, 14, 36, 
2015/7/7, 37, 29, 7, 29, 
2015/7/8, 26, 18, 12, 28, 
2015/7/9, 17, 29, 13, 29, 
2015/7/10, 17, 36, 21, 31, 
2015/7/11, 20, 46, 16, 21, 
2015/7/12, 27, 21, 7, 29, 
2015/7/13, 17, 18, 9, 31, 
2015/7/14, 24, 27, 12, 30, 
2015/7/15, 21, 37, 12, 34, 
2015/7/16, 22, 37, 12, 38, 
2015/7/17, 27, 35, 8, 23, 
2015/7/18, 18, 36, 23, 15, 
2015/7/19, 25, 22, 8, 30, 
2015/7/20, 20, 25, 14, 32, 
2015/7/21, 20, 30, 17, 39, 
2015/7/22, 25, 24, 12, 28, 
2015/7/23, 23, 31, 10, 30, 
2015/7/24, 20, 22, 15, 30, 
2015/7/25, 18, 32, 16, 16, 
2015/7/26, 11, 22, 11, 32, 
2015/7/27, 13, 16, 13, 33, 
2015/7/28, 12, 20, 8, 28, 
2015/7/29, 17, 21, 10, 32, 
2015/7/30, 12, 30, 10, 27, 
2015/7/31, 12, 24, 15, 27, 
2015/8/1, 20, 30, 11, 15, 
2015/8/2, 23, 29, 10, 33, 
2015/8/3, 16, 33, 13, 31, 
2015/8/4, 21, 33, 14, 35, 
2015/8/5, 21, 36, 16, 33, 
2015/8/6, 22, 37, 20, 38, 
2015/8/7, 32, 47, 22, 26, 
2015/8/8, 29, 50, 21, 18, 
2015/8/9, 23, 38, 10, 30, 
2015/8/10, 21, 38, 21, 39, 
2015/8/11, 36, 37, 22, 33, 
2015/8/12, 32, 36, 19, 38, 
2015/8/13, 32, 43, 9, 31, 
2015/8/14, 31, 30, 16, 18, 
2015/8/15, 21, 16, 11, 16, 
2015/8/16, 10, 15, 6, 29, 
2015/8/17, 10, 18, 6, 31, 
2015/8/18, 14, 15, 13, 33, 
2015/8/19, 16, 18, 13, 30, 
2015/8/20, 22, 18, 13, 32, 
2015/8/21, 19, 34, 16, 18, 
2015/8/22, 18, 33, 11, 18, 
2015/8/23, 20, 22, 8, 29, 
2015/8/24, 30, 18, 6, 27, 
2015/8/25, 14, 21, 10, 22, 
2015/8/26, 10, 26, 13, 30, 
2015/8/27, 14, 24, 14, 30, 
2015/8/28, 20, 33, 20, 20, 
2015/8/29, 24, 41, 35, 19, 
2015/8/30, 27, 30, 24, 41, 
2015/8/31, 27, 31, 10, 33, 
2015/9/1, 22, 17, 7, 27, 
2015/9/2, 23, 12, 7, 26, 
2015/9/3, 15, 20, 8, 28, 
2015/9/4, 14, 16, 10, 21, 
2015/9/5, 11, 19, 18, 13, 
2015/9/6, 12, 11, 8, 30, 
2015/9/7, 12, 17, 7, 26, 
2015/9/8, 18, 18, 8, 28, 
2015/9/9, 14, 13, 8, 21, 
2015/9/10, 17, 17, 10, 27, 
2015/9/11, 22, 26, 15, 29, 
2015/9/12, 16, 27, 12, 18, 
2015/9/13, 17, 12, 11, 28, 
2015/9/14, 16, 16, 8, 30, 
2015/9/15, 10, 18, 8, 31, 
2015/9/16, 12, 22, 6, 33, 
2015/9/17, 16, 13, 8, 33, 
2015/9/18, 13, 16, 17, 21, 
2015/9/19, 13, 18, 18, 19, 
2015/9/20, 15, 20, 17, 27, 
2015/9/21, 16, 14, 22, 34, 
2015/9/22, 17, 12, 11, 27, 
2015/9/23, 15, 6, 9, 26, 
2015/9/24, 13, 11, 13, 26, 
2015/9/25, 18, 9, 16, 21, 
2015/9/26, 20, 20, 12, 13, 
2015/9/27, 18, 14, 7, 28, 
2015/9/28, 13, 19, 9, 19, 
2015/9/29, 16, 18, 6, 19, 
2015/9/30, 17, 14, 8, 21, 
2015/4/1, 9, 20, 8, 27, 
2015/4/2, 12, 25, 15, 18, 
2015/4/3, 13, 21, 12, 23, 
2015/4/4, 12, 26, 13, 10, 
2015/4/5, 12, 20, 17, 20, 
2015/4/6, 15, 17, 10, 31, 
2015/4/7, 17, 19, 14, 33, 
2015/4/8, 19, 17, 16, 29, 
2015/4/9, 27, 26, 19, 39, 
2015/4/10, 27, 27, 27, 24, 
2015/4/11, 26, 29, 25, 15, 
2015/4/12, 19, 24, 12, 28, 
2015/4/13, 18, 26, 16, 31, 
2015/4/14, 21, , 10, 32, 
2015/4/15, 14, , 18, 37, 
2015/4/16, 19, , 11, 31, 
2015/4/17, 28, , 16, 20, 
2015/4/18, 24, , 25, 13, 
2015/4/19, 15, 20, 11, 32, 
2015/4/20, 18, 20, 17, 37, 
2015/4/21, 25, 25, 11, 32, 
2015/4/22, 23, 22, 8, 24, 
2015/4/23, 22, 27, 19, 28, 
2015/4/24, 22, 27, 15, 22, 
2015/4/25, 20, 29, 12, 14, 
2015/4/26, 17, 22, 7, 34, 
2015/4/27, 12, 20, 7, 23, 
2015/4/28, 15, 22, 7, 24, 
2015/4/29, 18, 19, 14, 32, 
2015/4/30, 19, 19, 12, 18, 
2015/5/1, 13, 7, 25, 10, 
2015/5/2, 10, 11, 19, 1, 
2015/5/3, 10, 13, 26, 1, 
2015/5/4, 8, 15, 10, 35, 
2015/5/5, 15, 17, 19, 24, 
2015/5/6, 19, 23, 9, 35, 
2015/5/7, 10, 22, 11, 32, 
2015/5/8, 18, 16, 24, 28, 
2015/5/9, 19, 27, 16, 17, 
2015/5/10, 16, 25, 20, 30, 
2015/5/11, 15, 24, 18, 38, 
2015/5/12, 20, 25, 9, 35, 
2015/5/13, 30, 29, 12, 15, 
2015/5/14, 33, 12, 20, 31, 
2015/5/15, 20, 27, 18, 23, 
2015/5/16, 30, 23, 16, 13, 
2015/5/17, 17, 26, 12, 23, 
2015/5/18, 13, 20, 13, 31, 
2015/5/19, 17, 16, 6, 29, 
2015/5/20, 14, 14, 8, 32, 
2015/5/21, 10, 17, 10, 29, 
2015/5/22, 17, 17, 11, 22, 
2015/5/23, 20, 25, 15, 17, 
2015/5/24, 14, 21, 17, 17, 
2015/5/25, 16, 19, 7, 32, 
2015/5/26, 15, 16, 7, 25, 
2015/5/27, 17, 26, 13, 30, 
2015/5/28, 17, 24, 15, 34, 
2015/5/29, 17, 22, 14, 20, 
2015/5/30, 20, 25, 24, 15, 
2015/5/31, 14, 21, 11, 24, 
2015/6/1, 15, 18, 8, 30, 
2015/6/2, 16, 25, 20, 33, 
2015/6/3, 19, 38, 16, 13, 
2015/6/4, 21, 34, 10, 28, 
2015/6/5, 22, 42, 16, 21, 
2015/6/6, 28, 43, 11, 10, 
2015/6/7, 18, 23, 10, 31, 
2015/6/8, 20, 17, 5, 24, 
2015/6/9, 19, 15, 6, 24, 
2015/6/10, 20, 19, 11, 28, 
2015/6/11, 23, 38, 16, 36, 
2015/6/12, 23, 25, 31, 30, 
2015/6/13, 21, 28, 20, 22, 
2015/6/14, 20, 24, 15, 38, 
2015/6/15, 23, 19, 8, 29, 
2015/6/16, 27, 22, 10, 28, 
2015/6/17, 20, 15, 11, 30, 
2015/6/18, 20, 17, 11, 29, 
2015/6/19, 22, 14, 15, 23, 
2015/6/20, 17, 16, 15, 14, 
2015/6/21, 13, 15, 9, 21, 
2015/6/22, 10, 24, 7, 21, 
2015/6/23, 10, 22, 7, 27, 
2015/6/24, 9, 24, 13, 27, 
2015/6/25, 16, 29, 21, 35, 
2015/6/26, 19, 21, 29, 29, 
2015/6/27, 25, 30, 18, 15, 
2015/6/28, 23, 26, 11, 29, 
2015/6/29, 18, 33, 17, 33, 
2015/6/30, 20, 38, 20, 38, 
2015/1/1, 77, 11, 9, 33, 
2015/1/2, 44, 11, 15, 16, 
2015/1/3, 13, 17, 12, 9, 
2015/1/4, 9, 16, 6, 37, 
2015/1/5, 16, 9, 13, 20, 
2015/1/6, 23, 4, 11, 27, 
2015/1/7, 20, 15, 7, 30, 
2015/1/8, 18, 20, 5, 22, 
2015/1/9, 13, 18, 6, 16, 
2015/1/10, 9, 23, 11, 14, 
2015/1/11, 7, 23, 9, 29, 
2015/1/12, 9, 9, 14, 31, 
2015/1/13, 19, 14, 16, 27, 
2015/1/14, 17, 6, 12, 31, 
2015/1/15, 13, 1, 17, 32, 
2015/1/16, 24, 4, 13, 25, 
2015/1/17, 33, 12, 15, 14, 
