date, pm10, o3, no2, so2, co
2017/7/3, 7, 34, 11, 12, 
2017/7/4, 9, 43, 16, 14, 
2017/7/5, 13, 48, 20, 15, 
2017/7/6, 18, 46, 15, 15, 
2017/7/7, 21, 43, 8, 9, 
2017/7/8, 19, 35, 6, 6, 
2017/7/9, 16, 34, 9, 12, 
2017/7/10, 13, 32, 6, 7, 
2017/7/11, 10, 27, 9, 13, 
2017/7/12, 12, 35, 6, 7, 
2017/7/13, 13, 31, 13, 16, 
2017/7/14, 15, 27, 5, 4, 
2017/7/15, 14, 38, 8, 5, 
2017/7/16, 9, 42, 15, 12, 
2017/7/17, 11, 46, 11, 11, 
2017/7/18, 15, 49, 14, 16, 
2017/7/19, 14, 39, 13, 17, 
2017/7/20, 17, 42, 9, 10, 
2017/7/21, 14, 47, 7, 7, 
2017/7/22, 10, 28, 10, 5, 
2017/7/23, 10, 25, 10, 13, 
2017/7/24, 10, 21, 8, 10, 
2017/7/25, 8, 25, 8, 11, 
2017/7/27, 7, 24, 10, 12, 
2017/7/28, 10, 34, 7, 6, 
2017/7/29, 10, 35, 8, 6, 
2017/7/30, 10, 36, 10, 13, 
2017/7/31, 11, 52, 13, 17, 
2017/8/1, 17, 44, 14, 15, 
2017/8/2, 18, 40, 16, 17, 
2017/8/3, 24, 33, 11, 10, 
2017/8/4, 29, 32, 6, 6, 
2017/8/5, 17, 24, 5, 6, 
2017/8/6, 10, 35, 6, 7, 
2017/8/7, 9, 34, 10, 13, 
2017/8/8, 12, 36, 8, 9, 
2017/8/9, 11, 29, 10, 12, 
2017/8/10, 10, 26, 10, 13, 
2017/8/11, 8, 28, 5, 6, 
2017/8/12, 6, 29, 5, 4, 
2017/8/13, 6, 32, 6, 6, 
2017/8/14, 7, 38, 9, 7, 
2017/8/15, 9, 38, 8, 10, 
2017/8/16, 11, 39, 13, 14, 
2017/8/17, 11, 43, 10, 11, 
2017/8/18, 18, 26, 5, 5, 
2017/8/19, 13, 30, 5, 4, 
2017/8/20, 8, 30, 13, 13, 
2017/8/21, 9, 37, 14, 14, 
2017/8/22, 13, 45, 13, 14, 
2017/8/23, 16, 44, 10, 13, 
2017/8/24, 17, 39, 11, 14, 
2017/8/25, 14, 41, 13, 11, 
2017/8/26, 14, 32, 10, 9, 
2017/8/27, 17, 37, 15, 16, 
2017/8/28, 19, 38, 9, 9, 
2017/8/29, 20, 38, 14, 17, 
2017/8/30, 17, 25, 14, 15, 
2017/8/31, 21, 18, 9, 13, 
2017/9/1, 12, 24, 5, 6, 
2017/9/2, 7, 26, 7, 7, 
2017/9/3, 7, 26, 15, 18, 
2017/9/4, 7, 26, 14, 16, 
2017/9/5, 9, , , , 
2017/9/10, 4, 20, 12, 14, 
2017/9/11, 5, 21, 9, 14, 
2017/9/12, 7, 18, 8, 11, 
2017/9/13, 6, 27, 9, 12, 
2017/9/14, 5, 23, 11, 15, 
2017/9/15, 6, 22, 14, 11, 
2017/9/16, 9, 25, 11, 9, 
2017/9/17, 9, 21, 14, 15, 
2017/9/18, 7, 17, 15, 15, 
2017/9/19, 8, 15, 15, 20, 
2017/9/20, 10, 24, 16, 19, 
2017/9/21, 10, 18, 19, 19, 
2017/9/22, 13, 25, 16, 15, 
2017/9/23, 17, 31, 18, 14, 
2017/9/24, 23, 26, 18, 17, 
2017/9/25, 18, 18, 17, 19, 
2017/9/26, 20, 18, 20, 20, 
2017/9/27, 20, 14, 21, 22, 
2017/9/28, 23, 20, 19, 20, 
2017/9/29, 20, 14, 16, 14, 
2017/9/30, 22, 24, 5, 5, 
2017/4/1, 23, 44, 9, 7, 
2017/4/2, 19, 29, 14, 17, 
2017/4/3, 21, 22, 16, 21, 
2017/4/4, 26, 20, 24, 25, 
2017/4/5, 24, 27, 12, 13, 
2017/4/6, 21, 26, 15, 17, 
2017/4/7, 15, 32, 12, 13, 
2017/4/8, 26, 46, 12, 10, 
2017/4/9, 22, 41, 16, 19, 
2017/4/10, 15, 30, 9, 11, 
2017/4/11, 19, 35, 20, 17, 
2017/4/12, 23, 30, 12, 14, 
2017/4/13, 16, 34, 10, 7, 
2017/4/14, 13, 33, 9, 8, 
2017/4/15, 12, 29, 5, 6, 
2017/4/16, 10, 29, 5, 6, 
2017/4/17, 8, 27, 13, 19, 
2017/4/18, 7, 29, 8, 11, 
2017/4/19, 10, 32, 10, 12, 
2017/4/20, 12, 37, 17, 18, 
2017/4/21, 14, 27, 10, 10, 
2017/4/22, 14, 33, 6, 5, 
2017/4/23, 13, 31, 16, 17, 
2017/4/24, 11, 26, 18, 23, 
2017/4/25, 17, 22, 15, 21, 
2017/4/26, 16, 17, 16, 19, 
2017/4/27, 10, 17, 22, 30, 
2017/4/28, 9, 36, 9, 16, 
2017/4/29, 12, 40, 8, 6, 
2017/4/30, 10, 30, 10, 12, 
2017/5/1, 10, 29, 9, 12, 
2017/5/2, 7, 25, 15, 17, 
2017/5/3, 9, 29, 15, 18, 
2017/5/4, 12, 35, 11, 13, 
2017/5/5, 10, 43, 9, 8, 
2017/5/6, 11, 30, 6, 8, 
2017/5/7, 7, 26, 13, 17, 
2017/5/8, 6, 29, 10, 12, 
2017/5/9, 12, 34, 12, 14, 
2017/5/10, 10, 39, 14, 15, 
2017/5/11, 12, 39, 12, 12, 
2017/5/12, 9, 37, 6, 6, 
2017/5/13, 7, 31, 11, 9, 
2017/5/14, 9, 23, 11, 14, 
2017/5/15, 8, 40, 13, 14, 
2017/5/16, 10, 40, 12, 12, 
2017/5/17, 13, 63, 14, 18, 
2017/5/18, 17, 36, 14, 14, 
2017/5/19, 22, 36, 5, 5, 
2017/5/20, 12, 36, 6, 6, 
2017/5/21, 7, 40, 9, 11, 
2017/5/22, 11, 44, 16, 16, 
2017/5/23, 16, 34, 10, 11, 
2017/5/24, 16, 39, 5, 4, 
2017/5/25, 18, 43, 12, 13, 
2017/5/26, 10, 43, 9, 7, 
2017/5/27, 11, 51, 9, 8, 
2017/5/28, 13, 54, 19, 20, 
2017/5/29, 13, 57, 14, 14, 
2017/5/30, 17, 45, 9, 11, 
2017/5/31, 18, 42, 12, 20, 
2017/6/1, 15, 45, 16, 21, 
2017/6/2, 17, 54, 8, 6, 
2017/6/3, 15, 34, 4, 3, 
2017/6/4, 10, 29, 5, 6, 
2017/6/5, 8, 26, 12, 15, 
2017/6/6, 12, 26, 7, 8, 
2017/6/7, 7, 34, 13, 14, 
2017/6/8, 8, 35, 13, 14, 
2017/6/9, 11, 42, 5, 4, 
2017/6/10, 11, 46, 7, 5, 
2017/6/11, 9, 36, 12, 15, 
2017/6/12, 10, 43, 8, , 
2017/6/13, 12, 52, 12, 12, 
2017/6/14, 15, 59, 12, 10, 
2017/6/15, 18, 40, 5, 6, 
2017/6/16, 15, 38, 4, 4, 
2017/6/17, 12, 41, 4, 3, 
2017/6/18, 11, 48, 9, 12, 
2017/6/19, 10, 52, 17, 16, 
2017/6/20, 20, 61, 17, 17, 
2017/6/21, 32, 70, 16, 17, 
2017/6/22, 26, 59, 9, 11, 
2017/6/23, 27, 45, 7, 7, 
2017/6/24, 28, 30, 7, 7, 
2017/6/25, 22, 38, 9, 10, 
2017/6/26, 15, 41, 9, 11, 
2017/6/27, 13, 42, 9, 12, 
2017/6/28, 12, 31, 7, 9, 
2017/6/29, 9, 30, 7, 9, 
2017/6/30, 5, 30, 5, 5, 
2017/1/2, 122, 14, 17, 21, 
2017/1/3, 20, 23, 9, 12, 
2017/1/4, 10, 23, 11, 15, 
2017/1/5, 6, 18, 14, 17, 
2017/1/6, 8, 11, 23, 26, 
2017/1/7, 17, 22, 13, 15, 
2017/1/8, 23, 11, 20, 26, 
2017/1/9, 18, 14, 19, 23, 
2017/1/10, 14, 20, 20, 23, 
2017/1/11, 24, 20, 17, 23, 
2017/1/12, 11, 25, 12, 14, 
2017/1/13, 9, 25, 9, 10, 
2017/1/14, 8, 23, 11, 13, 
2017/1/16, 11, 14, 16, 19, 
2017/1/17, 17, 22, 10, 11, 
2017/1/18, 16, 20, 16, 21, 
2017/1/19, 28, 8, 30, 33, 
2017/1/20, 47, 4, 35, 39, 
2017/1/21, 53, 4, 40, 44, 
2017/1/22, 71, 2, 48, 51, 
2017/1/23, 77, 8, 37, 39, 
2017/1/24, 76, 20, 20, 19, 
2017/1/25, 63, 22, 16, 20, 
2017/1/26, 26, 6, 36, 39, 
2017/1/27, 33, 5, 36, 39, 
2017/1/28, 46, 10, 40, 42, 
2017/1/29, 59, 6, 41, 46, 
2017/1/30, 46, 22, 21, 30, 
2017/1/31, 19, 17, 16, 19, 
2017/2/1, 16, 2, 22, 26, 
2017/2/2, 17, 2, 26, 30, 
2017/2/3, 26, 30, 16, 19, 
2017/2/4, 16, 32, 10, 13, 
2017/2/5, 10, 12, 22, 24, 
2017/2/6, 16, 10, 20, 24, 
2017/2/7, 30, 23, 14, 14, 
2017/2/8, 37, 19, 11, 12, 
2017/2/9, 31, 14, 20, 26, 
2017/2/10, 47, 9, 19, 20, 
2017/2/11, 53, 16, 9, 9, 
2017/2/12, 48, 23, 11, 14, 
2017/2/13, 40, 13, 25, 30, 
2017/2/14, 40, 7, 39, 39, 
2017/2/15, 50, 14, 36, 35, 
2017/2/16, 49, 19, 23, 27, 
2017/2/17, 32, 18, 14, 16, 
2017/2/18, 14, 23, 17, 16, 
2017/2/19, 18, 27, 14, 19, 
2017/2/20, 15, 28, 10, 14, 
2017/2/21, 10, 21, 8, 11, 
2017/2/22, 6, 28, 10, 14, 
2017/2/23, 9, 31, 10, 15, 
2017/2/24, 10, 28, 15, 16, 
2017/2/25, 11, 30, 20, 19, 
2017/2/26, 10, 28, 27, 28, 
2017/2/27, 14, 31, 17, 20, 
2017/2/28, 17, 33, 11, 14, 
2017/3/1, 6, 32, 11, 14, 
2017/3/2, 6, 22, 20, 22, 
2017/3/3, 8, 34, 14, 14, 
2017/3/4, 8, 34, 7, 8, 
2017/3/5, 5, 34, 12, 16, 
2017/3/6, 7, 23, 14, 19, 
2017/3/7, 10, 25, 15, 20, 
2017/3/8, 10, 23, 15, 23, 
2017/3/9, 8, 28, 13, 14, 
2017/3/10, 7, 28, 17, 13, 
2017/3/11, 12, 33, 8, 7, 
2017/3/12, 12, 22, 19, 23, 
2017/3/13, 16, 24, 26, 27, 
2017/3/14, 24, 19, 24, 25, 
2017/3/15, 33, 27, 26, 25, 
2017/3/16, 43, 36, 18, 18, 
2017/3/17, 30, 32, 5, 6, 
2017/3/18, 25, 22, 5, 6, 
2017/3/19, 5, 21, 13, 18, 
2017/3/20, 8, 24, 13, 15, 
2017/3/21, 15, 25, 12, 17, 
2017/3/22, 16, 17, 10, 12, 
2017/3/23, 19, 16, 9, 11, 
2017/3/24, 18, 33, 6, 6, 
2017/3/25, 18, 36, 6, 5, 
2017/3/26, 13, 30, 11, 13, 
2017/3/27, 10, 28, 27, 25, 
2017/3/28, 16, 38, 19, 20, 
2017/3/29, 22, 35, 24, 23, 
2017/3/30, 22, 37, 20, 23, 
2017/3/31, 21, 50, 20, 15, 
2016/10/1, 16, 23, 10, 10, 
2016/10/2, 10, 23, 7, 7, 
2016/10/3, 6, 11, 15, 19, 
2016/10/4, 9, 18, 12, 14, 
2016/10/5, 10, 8, 15, 17, 
2016/10/6, 11, 5, 11, 14, 
2016/10/7, 13, 6, 11, 12, 
2016/10/8, 11, 22, 12, 12, 
2016/10/9, 13, 11, 17, 20, 
2016/10/10, 12, 13, 13, 16, 
2016/10/11, 13, 11, 15, 20, 
2016/10/12, 18, 10, 10, 11, 
2016/10/13, 18, 7, 11, 14, 
2016/10/14, 13, 20, 16, 16, 
2016/10/15, 12, 20, 13, 11, 
2016/10/16, 15, 3, 19, 22, 
2016/10/17, 21, 12, 20, 25, 
2016/10/18, 22, 14, 16, 20, 
2016/10/19, 10, 18, 15, 19, 
2016/10/20, 9, 15, 16, 21, 
2016/10/21, 10, 21, 14, 15, 
2016/10/22, 10, 9, 14, 12, 
2016/10/23, 12, 8, 23, 30, 
2016/10/24, 14, 10, 18, 21, 
2016/10/25, 21, 7, 16, 18, 
2016/10/26, 20, 9, 21, 24, 
2016/10/27, 24, 9, 19, 21, 
2016/10/28, 26, 8, 15, 15, 
2016/10/29, 26, 19, 13, 13, 
2016/10/30, 16, 19, 13, 16, 
2016/10/31, 11, 3, 13, 12, 
2016/11/1, 22, 12, 16, 19, 
2016/11/2, 23, 13, 18, 22, 
2016/11/3, 14, 7, 18, 20, 
2016/11/4, 18, 10, 17, 20, 
2016/11/5, 15, 17, 11, 13, 
2016/11/6, 10, 14, 18, 23, 
2016/11/7, 8, 11, 19, 23, 
2016/11/8, 13, 14, 16, 20, 
2016/11/9, 15, 23, 13, 18, 
2016/11/10, 7, 20, 14, 18, 
2016/11/11, 5, 8, 13, 14, 
2016/11/12, 13, 12, 11, 10, 
2016/11/13, 21, 15, 14, 19, 
2016/11/14, 17, 14, 15, 20, 
2016/11/15, 19, 20, 16, 22, 
2016/11/16, 9, 12, 17, 22, 
2016/11/17, 6, 17, 15, 20, 
2016/11/18, 8, 22, 13, 14, 
2016/11/19, 8, 13, 16, 19, 
2016/11/20, 6, 7, 26, 33, 
2016/11/21, 11, 10, 27, 33, 
2016/11/22, 22, 1, 26, 29, 
2016/11/23, 44, 3, 11, 13, 
2016/11/24, 30, 10, 7, 9, 
2016/11/25, 21, 9, 10, 11, 
2016/11/26, 19, 17, 8, 9, 
2016/11/27, 14, 19, 13, 17, 
2016/11/28, 9, 17, 15, 18, 
2016/11/29, 10, 9, 23, 27, 
2016/11/30, 21, 14, 21, 26, 
2016/12/1, 22, 16, 17, 21, 
2016/12/2, 16, 16, 12, 15, 
2016/12/3, 14, 10, 10, 10, 
2016/12/4, 17, 4, 19, 23, 
2016/12/5, 19, , 33, 42, 
2016/12/6, 29, 1, 19, 22, 
2016/12/7, 29, , 46, 50, 
2016/12/8, 32, 4, 46, 47, 
2016/12/9, 40, 8, 35, 36, 
2016/12/10, 37, 23, 17, 14, 
2016/12/11, 26, 21, 18, 24, 
2016/12/12, 13, 3, 30, 36, 
2016/12/13, 21, 9, 27, 31, 
2016/12/14, 25, 8, 16, 17, 
2016/12/15, 22, 9, 13, 16, 
2016/12/16, 18, 3, 17, 18, 
2016/12/17, 18, 2, 15, 16, 
2016/12/18, 21, 5, 14, 16, 
2016/12/19, 18, 6, 14, 16, 
2016/12/20, 16, , 19, 23, 
2016/12/21, 21, 1, 20, 25, 
2016/12/22, 21, 2, 22, 27, 
2016/12/23, 20, 22, 9, 10, 
2016/12/24, 12, 24, 6, 6, 
2016/12/25, 5, 23, 7, 9, 
2016/12/26, 6, 23, 10, 13, 
2016/12/27, 7, 22, 17, 22, 
2016/12/28, 12, 15, 20, 19, 
2016/12/29, 18, 3, 23, 28, 
2016/12/30, 18, 1, 19, 20, 
2016/12/31, 27, 2, 25, 28, 
2017/1/1, 210, 10, 20, 20, 
2016/7/1, 10, 27, 9, 8, 
2016/7/2, 11, 30, 4, 4, 
2016/7/3, 9, 34, 8, 10, 
2016/7/4, 9, 37, 13, 13, 
2016/7/5, 13, 37, 9, 11, 
2016/7/6, 13, 47, 14, 17, 
2016/7/7, 13, 50, 20, 19, 
2016/7/8, 17, 39, 8, 6, 
2016/7/9, 17, 43, 13, 7, 
2016/7/10, 18, 47, 14, 17, 
2016/7/11, 15, 28, 15, 20, 
2016/7/12, 18, 23, 15, 21, 
2016/7/13, 13, 23, 11, 15, 
2016/7/14, 6, 25, 10, 12, 
2016/7/15, 7, 40, 10, 8, 
2016/7/16, 11, 28, 10, 8, 
2016/7/17, 13, 31, 15, 14, 
2016/7/18, 13, 52, 19, 18, 
2016/7/19, 17, 49, 16, 19, 
2016/7/20, 18, 35, 17, 21, 
2016/7/21, 17, 44, 12, 14, 
2016/7/22, 21, 40, 8, 8, 
2016/7/23, 16, 45, 5, 5, 
2016/7/24, 12, 33, 17, 22, 
2016/7/25, 14, 35, 19, 24, 
2016/7/26, 20, 37, 15, 17, 
2016/7/27, 16, 36, 14, 18, 
2016/7/28, 12, 28, 12, 14, 
2016/7/29, 12, 39, 10, 9, 
2016/7/30, 10, 35, 10, 8, 
2016/7/31, 12, 36, 9, 11, 
2016/8/1, 10, 32, 13, 15, 
2016/8/2, 11, 33, 11, 14, 
2016/8/3, 11, 43, 14, 15, 
2016/8/4, 12, 26, 12, 17, 
2016/8/5, 14, 30, 6, 7, 
2016/8/6, 8, 43, 7, 6, 
2016/8/7, 9, 42, 16, 16, 
2016/8/8, 10, 26, 13, 17, 
2016/8/9, 13, 18, 14, 19, 
2016/8/10, 10, 29, 12, 12, 
2016/8/11, 10, 19, 14, 15, 
2016/8/12, 9, 27, 8, 7, 
2016/8/13, 9, 42, 10, 5, 
2016/8/14, 10, 43, 9, 6, 
2016/8/15, 14, 45, 18, 19, 
2016/8/16, 19, 41, 12, 14, 
2016/8/23, 8, 33, 8, 9, 
2016/8/24, 10, 41, 9, 10, 
2016/8/25, 13, 57, 17, 20, 
2016/8/26, 19, 45, 16, 13, 
2016/8/27, 23, 52, 15, 9, 
2016/8/28, 20, 32, 17, 21, 
2016/8/29, 16, 33, 11, 13, 
2016/8/30, 18, 33, 11, 13, 
2016/8/31, 15, 34, 22, 24, 
2016/9/1, 18, 50, 16, 16, 
2016/9/2, 17, 43, 12, 12, 
2016/9/3, 18, 40, 7, 7, 
2016/9/4, 16, 26, 7, 9, 
2016/9/5, 10, 28, 9, 11, 
2016/9/6, 10, 30, 7, 8, 
2016/9/7, 10, 40, 19, 20, 
2016/9/8, 17, 51, 19, 19, 
2016/9/9, 17, 48, 22, 17, 
2016/9/10, 27, 53, 14, 8, 
2016/9/11, 23, 27, 22, 24, 
2016/9/12, 22, 38, 19, 20, 
2016/9/13, 34, 36, 19, 25, 
2016/9/14, 39, 34, 18, 23, 
2016/9/15, 34, 33, 14, 19, 
2016/9/16, 26, 24, 10, 13, 
2016/9/17, 14, 20, 8, 9, 
2016/9/18, 7, 12, 11, 15, 
2016/9/19, 8, 17, 12, 15, 
2016/9/20, 15, 17, 18, 18, 
2016/9/21, 22, 26, 18, 18, 
2016/9/22, 19, 24, 20, 18, 
2016/9/23, 17, 33, 17, 12, 
2016/9/24, 26, 30, 19, 15, 
2016/9/25, 20, 30, 22, 22, 
2016/9/26, 18, 16, 26, 23, 
2016/9/27, 29, 26, 20, 22, 
2016/9/28, 35, 30, 20, 24, 
2016/9/29, 14, 33, 23, 30, 
2016/9/30, 11, 32, 20, 19, 
2016/4/1, 22, 17, 7, 7, 
2016/4/2, 23, 28, 15, 15, 
2016/4/3, 19, 28, 19, 23, 
2016/4/4, 23, 20, 21, 26, 
2016/4/5, 41, 27, 14, 20, 
2016/4/6, 28, 20, 18, 22, 
2016/4/7, 10, 25, 14, 18, 
2016/4/8, 11, 25, 11, 11, 
2016/4/9, 16, 31, 9, 8, 
2016/4/10, 22, 28, 10, 12, 
2016/4/11, 19, 29, 20, 20, 
2016/4/12, 23, 28, 18, 21, 
2016/4/13, 13, 25, 14, 18, 
2016/4/14, 9, 18, 19, 24, 
2016/4/15, 9, 28, 13, 10, 
2016/4/16, 9, 24, 10, 11, 
2016/4/17, 7, 25, 10, 14, 
2016/4/18, 8, 28, 13, 16, 
2016/4/19, 11, 33, 16, 17, 
2016/4/20, 17, 32, 14, 17, 
2016/4/21, 19, 41, 25, 23, 
2016/4/22, 23, 31, 13, 13, 
2016/4/23, 23, 31, 5, 6, 
2016/4/24, 12, 25, 11, 13, 
2016/4/25, 7, 33, 15, 21, 
2016/4/26, 7, 29, 12, 16, 
2016/4/27, 9, 30, 16, 20, 
2016/4/28, 10, 41, 17, 17, 
2016/4/29, 14, 43, 13, 11, 
2016/4/30, 13, 29, 7, 8, 
2016/5/1, 12, 32, 15, 21, 
2016/5/2, 17, 34, 15, 19, 
2016/5/3, 22, 35, 9, 12, 
2016/5/4, 13, 35, 7, 5, 
2016/5/5, 11, 43, 9, 11, 
2016/5/6, 11, 50, 8, 9, 
2016/5/7, 13, 51, 5, 5, 
2016/5/8, 12, 47, 9, 12, 
2016/5/9, 11, 34, 11, 14, 
2016/5/10, 14, 34, 9, 9, 
2016/5/11, 19, 23, 11, 16, 
2016/5/12, 17, 25, 13, 17, 
2016/5/13, 10, 38, 8, 10, 
2016/5/14, 15, 34, 5, 4, 
2016/5/15, 10, 31, 7, 7, 
2016/5/16, 8, 30, 13, 16, 
2016/5/17, 10, 40, 16, 13, 
2016/5/18, 14, 30, 15, 20, 
2016/5/19, 14, 30, 10, 12, 
2016/5/20, 8, 41, 10, 8, 
2016/5/21, 10, 44, 11, 9, 
2016/5/22, 10, 35, 9, 13, 
2016/5/23, 10, 20, 10, 15, 
2016/5/24, 6, 20, 13, 15, 
2016/5/25, 10, 44, 8, 7, 
2016/5/26, 15, 42, 11, 13, 
2016/5/27, 10, 44, 9, 8, 
2016/5/28, 16, 37, 7, 7, 
2016/5/29, 15, 31, 9, 12, 
2016/5/30, 11, 21, 14, 18, 
2016/5/31, 8, 28, 12, 14, 
2016/6/1, 10, 16, 18, 23, 
2016/6/2, 11, 28, 16, 17, 
2016/6/3, 14, 30, 11, 10, 
2016/6/4, 11, 32, 10, 9, 
2016/6/5, 7, 42, 14, 13, 
2016/6/6, 8, 43, 12, 14, 
2016/6/7, 12, 36, 17, 18, 
2016/6/8, 16, 29, 15, 19, 
2016/6/9, 14, 52, 12, 12, 
2016/6/10, 15, , , , 
2016/6/12, 4, 24, 8, 9, 
2016/6/13, 6, 23, 8, 11, 
2016/6/14, 7, 26, 9, 12, 
2016/6/16, 8, 29, 8, 10, 
2016/6/17, 7, 33, 8, 7, 
2016/6/18, 5, 27, 7, 7, 
2016/6/19, 7, 32, 10, 12, 
2016/6/20, 7, 23, 13, 15, 
2016/6/21, 9, 36, 11, 13, 
2016/6/22, 10, 44, 12, 12, 
2016/6/23, 13, 60, 15, 16, 
2016/6/24, 18, 48, 11, 7, 
2016/6/25, 19, 24, 5, 6, 
2016/6/26, 12, 32, 10, 12, 
2016/6/27, 9, 39, 13, 14, 
2016/6/28, 10, 28, 11, 13, 
2016/6/29, 12, 31, 15, 19, 
2016/6/30, 13, 38, 9, 11, 
2016/1/4, 24, 17, 18, 22, 
2016/1/5, 5, 22, 12, 13, 
2016/1/6, 7, 21, 14, 19, 
2016/1/7, 7, 26, 15, 20, 
2016/1/8, 8, 7, 20, 23, 
2016/1/9, 11, 25, 15, 17, 
2016/1/10, 8, 32, 14, 21, 
2016/1/11, 4, 30, 9, 14, 
2016/1/12, 2, 27, 7, 10, 
2016/1/13, 3, 22, 15, 21, 
2016/1/14, 7, 26, 8, 11, 
2016/1/15, 8, 20, 10, 13, 
2016/1/16, 10, 26, 7, 9, 
2016/1/17, 9, 18, 13, 15, 
2016/1/18, 10, 8, 25, 34, 
2016/1/19, 22, 14, 27, 29, 
2016/1/20, 28, 9, 21, 24, 
2016/1/21, 22, 3, 24, 26, 
2016/1/22, 32, 14, 21, 20, 
2016/1/23, 29, 9, 24, 26, 
2016/1/24, 11, 7, 33, 38, 
2016/1/25, 21, 5, 28, 35, 
2016/1/26, 26, 11, 23, 28, 
2016/1/27, 23, 14, 17, 19, 
2016/1/28, 24, 13, 19, 20, 
2016/1/29, 18, 27, 13, 13, 
2016/1/30, 10, 27, 11, 15, 
2016/1/31, 5, 20, 7, 10, 
2016/2/1, 6, 27, 10, 15, 
2016/2/2, 8, 25, 14, 21, 
2016/2/3, 6, 21, 12, 16, 
2016/2/4, 6, 17, 18, 24, 
2016/2/5, 7, 11, 22, 24, 
2016/2/6, 10, 28, 11, 13, 
2016/2/7, 8, 30, 14, 19, 
2016/2/8, 5, 36, 17, 27, 
2016/2/9, 8, 33, 8, 12, 
2016/2/10, 8, 30, 15, 19, 
2016/2/11, 7, 19, 22, 23, 
2016/2/12, 16, 20, 16, 14, 
2016/2/13, 12, 25, 9, 11, 
2016/2/14, 5, 17, 16, 21, 
2016/2/15, 9, 15, 10, 13, 
2016/2/16, 19, 15, 12, 17, 
2016/2/17, 14, 11, 16, 18, 
2016/2/18, 15, 19, 17, 19, 
2016/2/19, 19, 27, 8, 11, 
2016/2/20, 8, 27, 5, 5, 
2016/2/21, 3, 27, 11, 13, 
2016/2/22, 13, 25, 10, 13, 
2016/2/23, 34, 19, 15, 20, 
2016/2/24, 11, 16, 19, 24, 
2016/2/25, 12, 25, 14, 15, 
2016/2/26, 15, 15, 13, 14, 
2016/2/27, 15, 14, 12, 12, 
2016/2/28, 21, 13, 15, 21, 
2016/2/29, 24, 16, 19, 26, 
2016/3/1, 16, 26, 16, 21, 
2016/3/2, 15, 24, 18, 24, 
2016/3/3, 4, 24, 14, 17, 
2016/3/4, 9, 22, 16, 16, 
2016/3/5, 9, 29, 9, 9, 
2016/3/6, 7, 21, 17, 22, 
2016/3/7, 8, 17, 24, 26, 
2016/3/8, 18, 19, 21, 20, 
2016/3/9, 26, 15, 25, 26, 
2016/3/10, 35, 24, 18, 21, 
2016/3/11, 41, 18, 9, 10, 
2016/3/12, 29, 20, 5, 6, 
2016/3/13, 17, 26, 8, 10, 
2016/3/14, 13, 12, 23, 30, 
2016/3/15, 26, 24, 9, 10, 
2016/3/16, 23, 20, 18, 21, 
2016/3/17, 18, 28, 31, 28, 
2016/3/18, 32, 23, 18, 16, 
2016/3/19, 37, 21, 7, 7, 
2016/3/20, 38, 21, 13, 18, 
2016/3/21, 24, 23, 14, 18, 
2016/3/22, 21, 18, 21, 25, 
2016/3/23, 24, 19, 18, 22, 
2016/3/24, 19, 26, 12, 10, 
2016/3/25, 28, 30, 6, 8, 
2016/3/26, 14, 28, 9, 9, 
2016/3/27, 13, 33, 8, 8, 
2016/3/28, 6, 29, 12, 14, 
2016/3/29, 8, 22, 15, 19, 
2016/3/30, 15, 26, 18, 23, 
2016/3/31, 15, 18, 17, 15, 
2015/10/1, 14, 19, 14, 15, 
2015/10/2, 16, 24, 20, 18, 
2015/10/3, 22, 30, 20, 14, 
2015/10/4, 26, 19, 21, 23, 
2015/10/5, 12, 18, 16, 18, 
2015/10/6, 15, 14, 17, 22, 
2015/10/7, 10, 15, 14, 18, 
2015/10/8, 11, 17, 18, 20, 
2015/10/9, 19, 9, 13, 11, 
2015/10/10, 22, 15, 7, 8, 
2015/10/11, 22, 13, 12, 16, 
2015/10/12, 21, 3, 13, 15, 
2015/10/13, 28, 14, 15, 17, 
2015/10/14, 27, 6, 13, 16, 
2015/10/15, 18, 7, 13, 16, 
2015/10/16, 20, 10, 12, 13, 
2015/10/17, 14, 8, 13, 14, 
2015/10/18, 19, 7, 16, 19, 
2015/10/19, 20, 11, 19, 22, 
2015/10/20, 21, 8, 18, 21, 
2015/10/21, 24, 16, 16, 19, 
2015/10/22, 22, 14, 14, 18, 
2015/10/23, 18, 7, 12, 12, 
2015/10/24, 11, 15, 12, 12, 
2015/10/25, 12, 6, 17, 20, 
2015/10/26, 22, 4, 12, 12, 
2015/10/27, 27, 5, 12, 16, 
2015/10/28, 25, 3, 15, 18, 
2015/10/29, 24, 4, 12, 13, 
2015/10/30, 25, 5, 12, 14, 
2015/10/31, 28, 3, 15, 16, 
2015/11/1, 26, 2, 22, 29, 
2015/11/2, 24, 1, 25, 31, 
2015/11/3, 28, 15, 28, 32, 
2015/11/4, 31, 10, 26, 28, 
2015/11/5, 21, 13, 24, 28, 
2015/11/6, 20, 14, 13, 14, 
2015/11/7, 12, 15, 12, 12, 
2015/11/8, 11, 20, 14, 17, 
2015/11/9, 11, 22, 17, 24, 
2015/11/10, 12, 12, 26, 31, 
2015/11/11, 15, 13, 21, 24, 
2015/11/12, 25, 20, 20, 25, 
2015/11/13, 18, 21, 9, 11, 
2015/11/14, 12, 27, 4, 4, 
2015/11/15, 11, 17, 14, 20, 
